student_id,name,program,year
6111,Suzanne Williams,Biology,Sophomore
6112,Michael Cortez,Physics,Junior
6113,Jennifer Vargas,Biology,Senior
6114,Linda Newman,Data Science,Junior
6115,Walter Howard,Physics,Senior
6116,Justin Saunders,Information Technology,Sophomore
6117,Jeffrey Weaver,Civil Engineering,Sophomore
6118,Wanda Reynolds,Physics,Junior
6119,Kathryn Castillo,Finance,Junior
6120,Alicia Wilson,Mathematics,Senior
6121,Jason Day,Computer Science,Junior
6122,Brian Christensen,Finance,Senior
6123,Stephen Martinez,Chemistry,Junior
6124,Thomas Turner,Economics,Junior
6125,Bonnie Larson,Biology,Junior
6126,John Ortega,Chemistry,Junior
6127,Kristin Hickman,Chemistry,Junior
6128,Jacqueline Turner,Biology,Sophomore
6129,Charles Strickland,Data Science,Junior
6130,Thomas Carr,Mathematics,Junior
6131,John Stewart,Electrical Engineering,Sophomore
6132,Christopher Mcmillan,Chemistry,Sophomore
6133,Lee Rivera,Physics,Senior
6134,Mark Keller,Finance,Senior
6135,Allen Porter,Electrical Engineering,Sophomore
6136,Mr. Joshua Cohen,Civil Engineering,Junior
6137,Kyle Burke,Mathematics,Sophomore
6138,Brent Holloway,Information Technology,Sophomore
6139,Danny Smith,Chemistry,Sophomore
6140,Tracy Roberts,Finance,Sophomore
6141,Colleen Martin,Chemistry,Sophomore
6142,Stephanie Brown,Electrical Engineering,Junior
6143,Jennifer Barrett,Physics,Junior
6144,Tara Jones,Mechanical Engineering,Senior
6145,Kaitlyn Leblanc,Psychology,Junior
6146,Madeline Ford,Mathematics,Senior
6147,Raymond Herrera,Marketing,Sophomore
6148,Danielle Reed,Psychology,Senior
6149,Michael Spencer,Mechanical Engineering,Senior
6150,Kevin Torres,Physics,Sophomore
6151,Hannah Marquez,Civil Engineering,Junior
6152,Jared Madden,Physics,Junior
6153,Jacob Miller,Civil Engineering,Junior
6154,George Williams,Biology,Senior
6155,Amber Parker,Civil Engineering,Senior
6156,Jerome Parker,Computer Science,Junior
6157,Phillip Fowler,Electrical Engineering,Senior
6158,Charles Gonzales,Civil Engineering,Sophomore
6159,Natalie Oconnor,Psychology,Junior
6160,Richard Murray,Mathematics,Sophomore
6161,Eric Shaffer,Mechanical Engineering,Senior
6162,Christina Roberts,Mathematics,Junior
6163,Christina Cook,Mathematics,Senior
6164,Joseph Walker Jr.,Marketing,Senior
6165,Bradley Cobb,Civil Engineering,Junior
6166,Cynthia Newman,Mechanical Engineering,Junior
6167,Veronica Simmons,Chemistry,Sophomore
6168,John Nichols,Chemistry,Sophomore
6169,Thomas Jones,Biology,Senior
6170,Karen Alvarez,Biology,Sophomore
6171,Ronald Graham,Economics,Junior
6172,Arthur White,Psychology,Senior
6173,Eric Murphy,Computer Science,Junior
6174,Tammy Daniel,Data Science,Senior
6175,Dr. Jose Garcia,Psychology,Sophomore
6176,Ashley Coleman,Physics,Senior
6177,Eduardo Booth,Computer Science,Junior
6178,Nicholas Ramos MD,Civil Engineering,Senior
6179,Robert Chapman,Psychology,Junior
6180,Eric Clark,Chemistry,Sophomore
6181,Kevin Johnston,Biology,Junior
6182,Lori Jordan,Electrical Engineering,Junior
6183,Gloria Lynch,Civil Engineering,Senior
6184,Rachel Norris,Finance,Junior
6185,Joseph Spencer,Chemistry,Senior
6186,Kenneth Schmidt,Computer Science,Senior
6187,Timothy Fletcher,Civil Engineering,Sophomore
6188,Michael Fernandez,Data Science,Sophomore
6189,Joseph Conway,Chemistry,Senior
6190,Edward Hill,Electrical Engineering,Senior
6191,Paula Evans,Marketing,Senior
6192,Stephanie Santiago,Psychology,Junior
6193,Lauren Kim,Biology,Sophomore
6194,Sherri Colon,Biology,Sophomore
6195,Erin Mckinney,Finance,Junior
6196,Joseph Dougherty,Mathematics,Junior
6197,Sarah Williams,Information Technology,Junior
6198,Jeremy Silva,Marketing,Junior
6199,Lisa Prince,Electrical Engineering,Junior
6200,Sara Wilkins,Information Technology,Sophomore
6201,Joshua Fowler,Information Technology,Senior
6202,Jodi Miller,Finance,Sophomore
6203,Garrett Carpenter,Computer Science,Senior
6204,Vincent Schaefer,Marketing,Junior
6205,Rachel Norton,Computer Science,Sophomore
6206,Jon Russo,Mathematics,Sophomore
6207,Jeanne Mills,Biology,Junior
6208,Nicholas Little,Mathematics,Sophomore
6209,Jonathan Walton,Physics,Senior
6210,Ashley Miller,Finance,Sophomore
6211,William Vasquez,Economics,Sophomore
6212,Denise Hendricks,Chemistry,Senior
6213,Stacy Johnson,Computer Science,Sophomore
6214,Mary Delacruz,Chemistry,Junior
6215,Laura Singleton,Biology,Sophomore
6216,Jill Ray,Information Technology,Sophomore
6217,Charles Hensley,Finance,Junior
6218,Lauren Walker,Economics,Senior
6219,Ann Calderon,Information Technology,Junior
6220,Jonathan Potter,Psychology,Sophomore
6221,Julie Curry,Data Science,Sophomore
6222,Maureen Lee,Physics,Junior
6223,Alicia Garner,Psychology,Senior
6224,David Silva,Electrical Engineering,Junior
6225,Tyler Patel,Data Science,Senior
6226,Victoria Parker,Marketing,Junior
6227,Emily Martinez,Marketing,Sophomore
6228,Amanda Brown,Finance,Senior
6229,Samantha Salinas,Electrical Engineering,Junior
6230,Michelle Williams,Physics,Sophomore
6231,Shawn Evans,Computer Science,Sophomore
6232,Christine Jones,Economics,Sophomore
6233,Michael Buchanan,Psychology,Junior
6234,James Morales DVM,Marketing,Sophomore
6235,Michael Hicks,Finance,Junior
6236,Laura Clark,Marketing,Junior
6237,Luke Bush,Economics,Junior
6238,Kimberly Cantrell,Marketing,Sophomore
6239,Sarah Jordan,Mechanical Engineering,Sophomore
6240,Tyler Cole,Physics,Senior
6241,Matthew Valencia,Economics,Junior
6242,Cynthia Freeman,Mechanical Engineering,Senior
6243,Gregory Wiley,Civil Engineering,Junior
6244,Dylan Long,Biology,Senior
6245,Amanda Anderson,Psychology,Sophomore
6246,Cynthia Tucker,Biology,Sophomore
6247,Scott Stephens,Data Science,Senior
6248,Ralph Gray,Mechanical Engineering,Junior
6249,Thomas Phillips,Economics,Junior
6250,Jamie Scott,Electrical Engineering,Sophomore
6251,Michael Gutierrez,Mechanical Engineering,Senior
6252,Brian Kidd,Information Technology,Junior
6253,Travis Walters,Mechanical Engineering,Sophomore
6254,Joseph Meyers,Mathematics,Sophomore
6255,Jennifer Baker,Physics,Senior
6256,Tracey Johnson,Finance,Junior
6257,Kimberly Taylor,Electrical Engineering,Sophomore
6258,Alejandra Thomas,Mechanical Engineering,Senior
6259,Jay Peck,Mechanical Engineering,Sophomore
6260,Ashley Schultz,Economics,Junior
6261,Jody Rice,Civil Engineering,Senior
6262,Leslie Bauer,Information Technology,Junior
6263,Laura Andrews,Information Technology,Sophomore
6264,Jon Green,Finance,Junior
6265,Sylvia Dalton,Biology,Junior
6266,Melissa Smith,Data Science,Junior
6267,Jonathan Gallagher,Mathematics,Senior
6268,Louis Gibson,Computer Science,Junior
6269,Francisco Woodward,Computer Science,Sophomore
6270,Michael Guerra,Electrical Engineering,Senior
6271,Kimberly Orozco,Electrical Engineering,Senior
6272,John Chavez,Economics,Junior
6273,Alison Faulkner,Chemistry,Senior
6274,Toni Galloway,Biology,Sophomore
6275,Nina Combs,Biology,Sophomore
6276,Patricia Cannon,Computer Science,Junior
6277,Eric Clark,Information Technology,Senior
6278,Kelly Brown,Data Science,Junior
6279,Joshua Ramos DDS,Electrical Engineering,Senior
6280,Courtney Young,Economics,Junior
6281,Philip Cole,Economics,Sophomore
6282,Anna Love,Information Technology,Senior
6283,Lisa Rodriguez,Electrical Engineering,Sophomore
6284,Cheryl Petersen,Mechanical Engineering,Junior
6285,Tracy Lopez,Data Science,Junior
6286,Casey Baker,Psychology,Junior
6287,Andrew Green,Psychology,Sophomore
6288,Carolyn Kane,Data Science,Sophomore
6289,Lisa Ramsey,Marketing,Sophomore
6290,Joel Smith,Data Science,Junior
6291,Andrea Brown,Information Technology,Senior
6292,Melissa Combs,Mechanical Engineering,Junior
6293,Karl Moore,Data Science,Sophomore
6294,Richard Larsen,Electrical Engineering,Sophomore
6295,Amy Webb,Electrical Engineering,Junior
6296,Annette Walters,Data Science,Junior
6297,Paul Stephens,Chemistry,Sophomore
6298,Kevin Moss,Mathematics,Senior
6299,Patrick Bird,Computer Science,Senior
6300,Laura Harris,Finance,Sophomore
6301,Blake Crawford,Economics,Senior
6302,Charles Roberts,Computer Science,Senior
6303,Steve Brewer,Civil Engineering,Senior
6304,Jason Rodriguez,Electrical Engineering,Senior
6305,Amber Lee,Mechanical Engineering,Senior
6306,Jeffrey Watts,Information Technology,Junior
6307,John Hernandez,Mechanical Engineering,Junior
6308,Michael Jackson,Economics,Sophomore
6309,Brittany Johnson,Marketing,Sophomore
6310,Peggy Young,Computer Science,Junior
6311,Jennifer Taylor,Civil Engineering,Sophomore
6312,Christina Mullen,Mathematics,Junior
6313,Alexandra Marshall,Mathematics,Sophomore
6314,Amanda Davis,Information Technology,Sophomore
6315,Gavin Yates,Biology,Sophomore
6316,Allison Murray,Computer Science,Junior
6317,Ann Goodwin,Psychology,Sophomore
6318,Jerry Martin,Electrical Engineering,Senior
6319,Joshua James,Information Technology,Sophomore
6320,Jordan Wilkerson,Information Technology,Senior
6321,Kathleen Lopez,Data Science,Senior
6322,Rodney Stewart,Data Science,Sophomore
6323,Patricia Paul,Biology,Senior
6324,Yvonne Rodriguez,Information Technology,Junior
6325,Robert Brandt,Chemistry,Senior
6326,Aaron Scott,Electrical Engineering,Sophomore
6327,Anthony Good,Marketing,Sophomore
6328,Olivia Carter,Finance,Junior
6329,Stephanie White,Biology,Sophomore
6330,Matthew Smith,Mathematics,Sophomore
6331,Daniel Matthews,Information Technology,Junior
6332,Brenda Oconnor,Chemistry,Sophomore
6333,Monica Aguilar,Computer Science,Junior
6334,Rodney Salinas,Electrical Engineering,Junior
6335,Christopher Jensen,Computer Science,Junior
6336,Clayton May,Mathematics,Junior
6337,Brandon Leblanc,Mathematics,Sophomore
6338,Blake Owens,Electrical Engineering,Junior
6339,Michelle Johnson,Electrical Engineering,Senior
6340,Brandi Gould,Chemistry,Sophomore
6341,Heather Fernandez,Information Technology,Sophomore
6342,Andrew Rodriguez,Biology,Junior
6343,Ashley Friedman,Civil Engineering,Senior
6344,Tammy Davis,Economics,Sophomore
6345,Kimberly Sullivan,Mechanical Engineering,Senior
6346,Donna Obrien,Civil Engineering,Senior
6347,Jennifer Mendoza,Data Science,Junior
6348,Shawn Hooper,Information Technology,Senior
6349,Beth Ford,Chemistry,Senior
6350,Dr. Kathryn Adams DDS,Mechanical Engineering,Junior
6351,Paul Gonzales,Electrical Engineering,Senior
6352,Vanessa Davila,Data Science,Junior
6353,Andrew Carter,Data Science,Senior
6354,Bianca Kim,Civil Engineering,Senior
6355,Jamie Mclaughlin,Chemistry,Senior
6356,Taylor Mack,Economics,Sophomore
6357,Christina Franklin,Chemistry,Sophomore
6358,Bethany Gonzalez,Marketing,Senior
6359,David Fernandez,Economics,Junior
6360,Debra Blackburn,Finance,Senior
6361,Christopher Walker,Mechanical Engineering,Sophomore
6362,Jennifer Hill,Finance,Senior
6363,Miguel Smith,Mechanical Engineering,Sophomore
6364,Christopher Paul,Mathematics,Sophomore
6365,Todd Hernandez Jr.,Marketing,Sophomore
6366,April Clark,Physics,Sophomore
6367,Antonio Smith,Mechanical Engineering,Junior
6368,Danielle Carter,Civil Engineering,Sophomore
6369,Jennifer Allen,Marketing,Sophomore
6370,Aaron Black,Computer Science,Sophomore
6371,Paula Kidd,Chemistry,Junior
6372,Bryan Yates,Physics,Sophomore
6373,Troy Jefferson,Data Science,Junior
6374,Paul Burton,Mathematics,Senior
6375,Brenda Simpson,Computer Science,Sophomore
6376,Natalie Perkins,Mechanical Engineering,Senior
6377,Patricia Acosta,Economics,Senior
6378,Lisa Price,Chemistry,Sophomore
6379,Morgan Evans,Physics,Junior
6380,Tiffany Bender DVM,Electrical Engineering,Sophomore
6381,Karen Scott,Finance,Junior
6382,Anthony Morse,Electrical Engineering,Junior
6383,Valerie Robertson,Civil Engineering,Sophomore
6384,Danielle Wilson,Mathematics,Senior
6385,Ruben Benton,Chemistry,Junior
6386,Brendan Khan,Mathematics,Sophomore
6387,Matthew Peters,Finance,Sophomore
6388,David Mason,Electrical Engineering,Sophomore
6389,Tonya Parker,Civil Engineering,Senior
6390,Chelsea Green,Mechanical Engineering,Senior
6391,Alexandria Cox,Mathematics,Senior
6392,David Gutierrez,Psychology,Junior
6393,Frank Harding,Finance,Junior
6394,Danielle Perkins,Data Science,Junior
6395,Sharon Reynolds,Electrical Engineering,Sophomore
6396,Anthony Brown,Information Technology,Junior
6397,Stanley Le,Information Technology,Sophomore
6398,Michelle Ryan,Computer Science,Senior
6399,Jonathon Knapp,Data Science,Sophomore
6400,Kayla Carlson,Data Science,Sophomore
6401,Tracy Hernandez,Data Science,Senior
6402,Brenda Schmidt,Finance,Sophomore
6403,Andrea Baker,Mathematics,Senior
6404,Chad Perez,Information Technology,Junior
6405,Mandy Lee,Mechanical Engineering,Junior
6406,Trevor Walker,Physics,Sophomore
6407,Alicia Phillips MD,Mechanical Engineering,Sophomore
6408,Raymond Clements,Mathematics,Junior
6409,Evelyn Dunn,Data Science,Senior
6410,Teresa Fuller,Mathematics,Junior
6411,Vanessa Reed,Physics,Senior
6412,Max Mcclain,Economics,Senior
6413,Andres Marshall,Mathematics,Junior
6414,Anthony Simmons,Psychology,Junior
6415,Bradley Hoffman,Information Technology,Junior
6416,Judy Johnson,Biology,Junior
6417,Nichole Thompson,Data Science,Junior
6418,Mrs. Nancy Schaefer,Economics,Junior
6419,Gregory Martinez,Finance,Senior
6420,Deborah Patel,Mechanical Engineering,Junior
6421,Jonathan Jordan,Civil Engineering,Sophomore
6422,Courtney Briggs,Psychology,Junior
6423,Susan Molina,Computer Science,Junior
6424,Nicholas Arellano,Biology,Sophomore
6425,Christopher Thomas,Civil Engineering,Junior
6426,William Christian,Marketing,Senior
6427,Roger Johnson,Data Science,Senior
6428,Faith Smith,Mechanical Engineering,Sophomore
6429,Dr. Mario Harris DDS,Physics,Junior
6430,Chase Young MD,Economics,Junior
6431,John Ortiz,Economics,Junior
6432,Todd Sherman,Biology,Senior
6433,Beth Ellis,Marketing,Junior
6434,Jennifer Hatfield,Information Technology,Junior
6435,Sarah Padilla,Data Science,Senior
6436,Gregory Hale,Economics,Sophomore
6437,Christian Anderson,Data Science,Sophomore
6438,Dr. Lisa Ramos,Computer Science,Sophomore
6439,Dr. Jessica Chase MD,Psychology,Senior
6440,Kara Gallegos,Mechanical Engineering,Senior
6441,Laura Fowler,Chemistry,Junior
6442,Andrew Proctor,Biology,Junior
6443,Jordan Mason,Biology,Senior
6444,Mr. Charles Young,Chemistry,Junior
6445,Robin Parker,Economics,Junior
6446,Jason Stevenson,Electrical Engineering,Senior
6447,Christian Rodriguez,Information Technology,Junior
6448,Richard Reynolds,Computer Science,Sophomore
6449,Oscar Kelly,Biology,Senior
6450,Kenneth Jackson,Data Science,Sophomore
6451,Mary Hill,Civil Engineering,Junior
6452,Robert Miranda,Physics,Senior
6453,Michael Snyder,Chemistry,Senior
6454,Joshua Schmidt,Mechanical Engineering,Junior
6455,Aaron Barnett,Electrical Engineering,Senior
6456,Darin Byrd,Chemistry,Senior
6457,Kathryn Shields,Computer Science,Senior
6458,Misty Rice,Biology,Junior
6459,Robert Herrera,Mechanical Engineering,Sophomore
6460,Jennifer Cline MD,Mathematics,Junior
6461,Rose Kaiser,Computer Science,Junior
6462,Christopher Humphrey,Electrical Engineering,Senior
6463,Matthew Ramirez,Electrical Engineering,Sophomore
6464,Charlotte Roy,Mechanical Engineering,Senior
6465,James Collins,Electrical Engineering,Sophomore
6466,Kelsey Smith,Physics,Senior
6467,Kathleen Garcia,Economics,Senior
6468,Shelia Cruz,Data Science,Junior
6469,Mrs. Amy Hale,Mathematics,Senior
6470,Jeremy Clayton,Marketing,Senior
6471,Susan Williams,Psychology,Sophomore
6472,Donald Mays,Computer Science,Sophomore
6473,Thomas Wells,Civil Engineering,Sophomore
6474,Brian Vaughn,Electrical Engineering,Senior
6475,Leah Owens,Biology,Junior
6476,Jennifer Norman,Mechanical Engineering,Senior
6477,Mark Hughes,Information Technology,Senior
6478,Paige Case,Mathematics,Junior
6479,Lisa Potter,Data Science,Junior
6480,Jordan Garcia,Physics,Senior
6481,Sarah Fields,Physics,Senior
6482,Erin Diaz,Finance,Senior
6483,Bryan Harris,Biology,Senior
6484,Danny Moreno,Physics,Senior
6485,Alison Livingston,Biology,Senior
6486,Megan Hood,Psychology,Sophomore
6487,April Taylor,Information Technology,Senior
6488,Philip Espinoza,Marketing,Junior
6489,Tony Rodriguez,Psychology,Sophomore
6490,Michael Rodriguez,Physics,Senior
6491,Vanessa Moore,Mathematics,Senior
6492,Megan Koch,Biology,Senior
6493,Victoria King,Physics,Sophomore
6494,Bryan Gonzalez MD,Data Science,Junior
6495,Jermaine Barnes,Computer Science,Sophomore
6496,Stephanie Smith,Information Technology,Senior
6497,Kimberly Nunez,Biology,Senior
6498,Holly Bell,Biology,Senior
6499,Kathryn Smith,Physics,Senior
6500,Maureen Carter,Biology,Sophomore
6501,Brandy Walter,Data Science,Junior
6502,Carla Holloway,Data Science,Senior
6503,Andrew Holder,Data Science,Sophomore
6504,Pamela Arnold,Economics,Sophomore
6505,Debbie Estrada,Finance,Sophomore
6506,Robert Fleming,Economics,Senior
6507,Jeffrey Vaughn,Psychology,Sophomore
6508,Samuel Rocha,Data Science,Sophomore
6509,Paul Rich,Computer Science,Senior
6510,Frank Fitzgerald,Data Science,Sophomore
6511,Stephanie Colon,Physics,Junior
6512,Aaron Pennington,Economics,Senior
6513,Jack Krause,Marketing,Sophomore
6514,Mariah Wang,Psychology,Senior
6515,Brooke Allison,Data Science,Sophomore
6516,Melissa Harvey,Physics,Sophomore
6517,Laura Roberts,Biology,Sophomore
6518,Kathy Robinson,Physics,Sophomore
6519,Thomas Rodgers,Chemistry,Sophomore
6520,Rhonda Cervantes,Marketing,Sophomore
6521,Darryl Hernandez,Economics,Junior
6522,Benjamin Alvarez,Electrical Engineering,Sophomore
6523,Robert Pierce,Computer Science,Sophomore
6524,Earl Marquez,Physics,Sophomore
6525,Michael Walls,Electrical Engineering,Senior
6526,Crystal Pierce,Civil Engineering,Sophomore
6527,Gabriel Wilkins,Information Technology,Sophomore
6528,Desiree Jimenez,Finance,Sophomore
6529,Wyatt Henry,Biology,Senior
6530,Lauren Coleman,Finance,Junior
6531,Erica Wright,Economics,Junior
6532,Patrick Rocha,Civil Engineering,Junior
6533,Joshua Jones,Marketing,Junior
6534,Johnathan Aguirre,Chemistry,Junior
6535,Kevin Hubbard,Electrical Engineering,Junior
6536,Mr. Jack Moore PhD,Chemistry,Sophomore
6537,Pamela Burnett,Chemistry,Senior
6538,Darren Reyes,Biology,Junior
6539,Richard Graham,Marketing,Sophomore
6540,Wanda Ingram,Chemistry,Junior
6541,Joel Thomas,Civil Engineering,Sophomore
6542,Jeremy Johnson,Computer Science,Junior
6543,Ronald Marshall,Psychology,Senior
6544,Robert Fischer,Biology,Senior
6545,Dr. Paul Olson,Psychology,Sophomore
6546,Cindy Tucker,Computer Science,Senior
6547,Darren Smith,Information Technology,Senior
6548,Jeremy Nicholson,Physics,Senior
6549,Kathy Nguyen,Civil Engineering,Sophomore
6550,Christopher Williams,Chemistry,Junior
6551,Evelyn Townsend,Marketing,Senior
6552,Joseph Zavala,Electrical Engineering,Junior
6553,Charlene Black,Finance,Junior
6554,Angel Butler,Electrical Engineering,Sophomore
6555,Adam Delgado,Computer Science,Senior
6556,Daniel Mendoza,Psychology,Junior
6557,Ruben Clark,Computer Science,Senior
6558,Nicholas Rasmussen,Chemistry,Sophomore
6559,Jason Taylor,Civil Engineering,Senior
